mal_id,title,title_english,title_japanese,type,source,episodes,status,airing,aired,duration,rating,score,scored_by,rank,popularity,members,favorites,background,premiered,broadcast,producers,licensors,studios,genres,explicit_genres,themes,demographics
56335,Shimajirou no Wow! Movie 11: Shimajirou to Yuuki no Uta,,映画しまじろう しまじろうとゆうきのうた,Movie,Other,1.0,Finished Airing,False,"Jun 1, 2023",1 hr 15 min,G - All Ages,,,14240.0,23472,124,0,,,,Benesse Corporation,,"Shanghai Animation Film Studio, Shimogumi","Adventure, Fantasy",,,Kids
56334,Cha A Er Zhong Movie,Oh My School!,茶啊二中,Movie,Original,1.0,Finished Airing,False,"Jul 14, 2023",1 hr 30 min,G - All Ages,,,17165.0,23747,117,0,,,,,,,Comedy,,School,Kids
56323,Hantu de Qihuan Zhi Lu,,憨兔的奇幻之旅,Movie,Original,1.0,Finished Airing,False,"Jun 22, 2023",Unknown,G - All Ages,,,18424.0,23899,114,0,,,,,,,"Adventure, Comedy, Fantasy",,Anthropomorphic,
56322,Huanle Conglin: Wai Xīng Renda Maoxian,,欢乐丛林之外星人大冒险,Movie,Original,1.0,Finished Airing,False,"Jul 15, 2023",1 hr 26 min,PG - Children,,,18745.0,23991,112,0,,,,,,,"Adventure, Comedy, Fantasy",,Anthropomorphic,Kids
56321,Zhongkui,Master Zhong,钟馗,Movie,Unknown,1.0,Finished Airing,False,"Jun 16, 2023",1 hr 37 min,PG-13 - Teens 13 or older,,,16342.0,22223,167,0,,,,,,,"Action, Fantasy",,,
56320,Meng Shu Da Maoxian,,萌鼠大冒险,Movie,Novel,1.0,Finished Airing,False,"Jul 21, 2023",1 hr 34 min,G - All Ages,,,20156.0,23462,124,0,,,,,,,Adventure,,Anthropomorphic,Kids
56319,Chaoji Yingxiong Mei Hou Wang: Qi Tianer,The First Superhero: Monkey King,超级英雄美猴王：齐天儿,Movie,Unknown,1.0,Finished Airing,False,"Jul 29, 2023",1 hr 41 min,G - All Ages,,,17232.0,22872,141,0,,,,,,,"Action, Fantasy",,Super Power,
56318,Qian Ting Zong Dong Yuan: Huan You Diqiu 80 Tian,,潜艇总动员：环游地球80天,Movie,Original,1.0,Finished Airing,False,"Aug 12, 2023",1 hr 20 min,PG - Children,,,21222.0,23783,116,0,,,,,,,Adventure,,,Kids
56317,Qian Ting Zong Dong Yuan 8: Di Xin Youji,,潜艇总动员8：地心游记,Movie,Original,1.0,Finished Airing,False,"Jun 12, 2021",1 hr 25 min,PG - Children,,,21219.0,23930,113,0,,,,,,,Adventure,,,Kids
56315,Fei Xiang Yueqiu,Journey to the Moon,飞向月球,Movie,Original,1.0,Finished Airing,False,"Aug 13, 2023",1 hr 28 min,G - All Ages,,,17940.0,22687,147,0,,,,,,,Sci-Fi,,Space,
56312,Hello Carbot: Susanghan Masuldanui Bimil,Hello Carbot the Movie: The Secret of the Suspicious Magic Troupe,극장판 헬로카봇: 수상한 마술단의 비밀,Movie,Original,1.0,Finished Airing,False,"Sep 28, 2022",1 hr 19 min,PG - Children,,,18526.0,23860,115,0,,,,,,,Action,,"Mecha, Racing",Kids
56311,Hello Carbot: Dalnalaleul Guhaejwo!,Hello Carbot the Movie: Save the Moon,극장판 헬로카봇: 달나라를 구해줘!,Movie,Original,1.0,Finished Airing,False,"Sep 4, 2019",1 hr 16 min,PG - Children,,,18524.0,24363,105,0,,,,,,,"Action, Adventure",,"Mecha, Racing",Kids
56310,Hello Carbot: Ompaloseu Seomui Bimil,Hello Carbot the Movie: The Secret of Omphalos Island,극장판 헬로카봇: 옴파로스 섬의 비밀,Movie,Original,1.0,Finished Airing,False,"Jan 31, 2019",1 hr 18 min,PG - Children,,,18525.0,24121,110,0,,,,,,,"Action, Adventure",,"Mecha, Racing",Kids
56309,Hello Carbot: Baegaggi Sidae,Hello Carbot the Movie: The Cretaceous Period,극장판 헬로카봇: 백악기 시대,Movie,Original,1.0,Finished Airing,False,"Aug 1, 2018",1 hr 24 min,PG - Children,,,18523.0,24436,103,0,,,,,,,"Action, Adventure",,"Mecha, Racing",Kids
56307,Hello Carbot Season 12,,헬로 카봇 시즌12,TV,Original,39.0,Finished Airing,False,"Apr 3, 2022 to Mar 26, 2023",11 min per ep,PG - Children,,,18506.0,23121,134,0,,spring,Unknown,,,,Action,,"Mecha, Racing",Kids
56306,Hello Carbot Season 11,,헬로 카봇 시즌11,TV,Original,26.0,Finished Airing,False,"Aug 29, 2021 to Mar 6, 2022",11 min per ep,PG - Children,,,18504.0,23148,133,0,,summer,Unknown,,,,Action,,"Mecha, Racing",Kids
56305,Hello Carbot Season 10,,헬로 카봇 시즌10,TV,Original,26.0,Finished Airing,False,"Feb 3, 2021 to Aug 5, 2021",11 min per ep,PG - Children,,,18503.0,23358,126,0,,winter,Unknown,,,,Action,,"Mecha, Racing",Kids
56304,Hello Carbot Season 9,,헬로 카봇 시즌9,TV,Original,26.0,Finished Airing,False,"Jul 5, 2020 to Jan 17, 2021",11 min per ep,PG - Children,,,18520.0,23242,129,0,,summer,Unknown,,,,Action,,"Mecha, Racing",Kids
56303,Hello Carbot Season 8,,헬로 카봇 시즌8,TV,Original,26.0,Finished Airing,False,"Jan 5, 2020 to Jun 28, 2020",11 min per ep,PG - Children,,,18519.0,23192,131,0,,winter,Unknown,,,,Action,,"Mecha, Racing",Kids
56302,Hello Carbot Season 7 Specials: Hello Seupineobeul,,헬로카봇 스페셜 - 헬로 스피너블,Special,Original,4.0,Finished Airing,False,"Apr 22, 2019 to May 13, 2019",11 min per ep,PG - Children,,,18519.0,24189,108,0,,,,,,,Action,,"Mecha, Racing",Kids
56383,Byeoleul Dameun Sonyeon,Boy with Stars,별을 담은 소년,Movie,Original,1.0,Finished Airing,False,"Mar 14, 2022",17 min,PG-13 - Teens 13 or older,,,17099.0,23890,114,0,,,,,,Studio Yona,Drama,,,
56384,Big Fish,Big Fish,빅 피쉬,Movie,Original,1.0,Finished Airing,False,2017,8 min,PG-13 - Teens 13 or older,,,16947.0,24477,102,0,"Big Fish was made to commemorate the 'Sewol Ferry' accident in Korea on April 16, 2014.",,,,,Studio Yona,Drama,,,
56375,Eommaui Ttang: Geulisyawa Supui Juin,Mother Land,엄마의 땅: 그리샤와 숲의 주인,Movie,Original,1.0,Finished Airing,False,"Jan 25, 2023",1 hr 8 min,G - All Ages,,,17895.0,23200,131,0,,,,,,Studio Yona,"Adventure, Drama, Fantasy",,,
56434,Rose feat. Vaundy,,rose feat. Vaundy,Music,Original,1.0,Finished Airing,False,"Jan 30, 2023",3 min,PG-13 - Teens 13 or older,,,,22794,143,0,,,,,,,Avant Garde,,Music,
56441,Kate Arrow x !EXC: Pony Tail,,ケイト・アロー×！EXC　ポニーテール,ONA,Original,4.0,Finished Airing,False,"Mar 24, 2013 to Jun 27, 2013",1 min per ep,PG-13 - Teens 13 or older,,,19338.0,24924,96,0,,,,,,Kate Arrow,Comedy,,,
56440,Koala no Bocchi,,コアラのボッチ,ONA,Original,3.0,Finished Airing,False,"Apr 10, 2014 to May 23, 2014",1 min per ep,PG-13 - Teens 13 or older,,,19489.0,24362,105,0,,,,,,Kate Arrow,Comedy,,,
56438,Pony Tail,,ポニーテール,ONA,Original,10.0,Finished Airing,False,"Mar 7, 2012 to Jan 5, 2013",3 min per ep,PG-13 - Teens 13 or older,,,21103.0,24937,96,0,,,,,,Kate Arrow,Comedy,,,
56432,Spicy Boy Z,,スパイシーボーイZ,ONA,Original,1.0,Finished Airing,False,"Nov 1, 2016",1 min,PG-13 - Teens 13 or older,,,14580.0,25212,92,0,,,,,,Kate Arrow,Comedy,,,
56431,Spicy Boy Mini,,スパイシーボーイミニ,ONA,Original,8.0,Finished Airing,False,"Sep 14, 2013 to Aug 8, 2016",30 sec per ep,G - All Ages,,,14578.0,25550,87,0,,,,,,Kate Arrow,Comedy,,,
56430,Spicy Boy,,スパイシーボーイ,ONA,Original,42.0,Finished Airing,False,"2012 to Jul 13, 2019",6 min per ep,PG-13 - Teens 13 or older,,,14578.0,27302,68,0,,,,,,Kate Arrow,Comedy,,,
56414,Papa Dog Season 2 Part 2,,파파독 시즌 2 2부,TV,Original,13.0,Finished Airing,False,"Apr 17, 2019 to Jul 10, 2019",24 min per ep,G - All Ages,,,20979.0,25494,88,0,,spring,Unknown,,,,"Comedy, Fantasy",,,Kids
56413,Papa Dog Season 2,,파파독 시즌 2,TV,Original,19.0,Finished Airing,False,"Aug 8, 2018 to Nov 7, 2018",14 min per ep,G - All Ages,,,20978.0,25416,89,0,,summer,Unknown,,,,"Comedy, Fantasy",,,Kids
56412,Papa Dog,,파파독,TV,Original,13.0,Finished Airing,False,"Feb 12, 2016 to May 12, 2016",24 min per ep,G - All Ages,,,20976.0,25413,89,0,,winter,Unknown,,,,"Comedy, Fantasy",,,Kids
56411,Maca and Roni 2,,마카앤로니2,TV,Original,16.0,Finished Airing,False,"Sep 7, 2022 to Dec 21, 2022",Unknown,G - All Ages,,,19934.0,23701,118,0,,fall,Unknown,"Studio BAZOOKA, CJ ENM",,Brick Studio,Comedy,,,Kids
56410,Maca and Roni,,마카앤로니,TV,Original,18.0,Finished Airing,False,"Mar 11, 2021 to Jul 15, 2021",Unknown,G - All Ages,,,19933.0,24366,105,0,,spring,Unknown,"Studio BAZOOKA, CJ ENM",,Brick Studio,Comedy,,,Kids
56407,Yatta ze! Nattou Boy,,やったぜ！なっとうボーイ,OVA,Original,6.0,Finished Airing,False,2007,20 min per ep,G - All Ages,,,16009.0,27094,70,0,,,,,,,Comedy,,Super Power,Kids
56409,Ppungppungppangppang Bubumaen,,뿡뿡빵빵 부부맨,TV,Original,26.0,Finished Airing,False,"Feb 27, 2023 to May 23, 2023",11 min per ep,G - All Ages,,,21148.0,23525,123,0,,winter,Unknown,CJ ENM,,,Comedy,,Super Power,Kids
56426,Oh! Loose Boys Boogie,,オー！ルーズボーイズブギー,ONA,Original,1.0,Finished Airing,False,"Dec 31, 2008",3 min,PG-13 - Teens 13 or older,,,20787.0,23519,123,0,,,,,,Kate Arrow,Comedy,,Idols (Male),
56424,Oh! My Friends,,オー！マイフレンズ,ONA,Original,10.0,Finished Airing,False,2008,3 min per ep,PG-13 - Teens 13 or older,,,20788.0,26587,74,0,,,,,,Kate Arrow,Comedy,,,
56423,Kann-chan Tsuki no Ishi wo Morau,Kann-chan Gets the Lunar Rock,カンちゃん月の石をもらう,Movie,Picture book,1.0,Finished Airing,False,Nov 2020,8 min,G - All Ages,,,19308.0,23173,131,0,,,,,,Atelier Tuki,"Adventure, Sci-Fi",,"Anthropomorphic, Space",
56422,Recycle Zoo: Mamore! Mokuyoubi wa Shigengomi no Hi,,りさいくるずー まもれ!もくようびは資源ごみの日,Movie,Original,1.0,Finished Airing,False,"Aug 14, 2020",9 min,G - All Ages,,,21337.0,25496,88,0,,,,Toei Animation,,,"Adventure, Comedy",,,Kids
56421,Recycle Zoo,,りさいくるずー,Movie,Original,1.0,Finished Airing,False,"Apr 26, 2019",11 min,G - All Ages,,,21337.0,25691,85,0,,,,Toei Animation,,,"Adventure, Comedy",,,Kids
56403,Kumanbachi ga Tonde Kita,,くまんばちがとんできた,Music,Original,1.0,Finished Airing,False,"Oct 1, 2002",2 min,G - All Ages,,,,24145,109,0,,,,NHK,,,,,Music,Kids
56385,Snail Man,Snail Man,스네일 맨,Movie,Original,1.0,Finished Airing,False,2019,21 min,PG-13 - Teens 13 or older,,,14453.0,26865,72,0,,,,,,Studio Yona,Drama,,,
56372,Xue Yu Shaonian,Warrior King,雪域少年,Movie,Original,1.0,Finished Airing,False,"Aug 19, 2023",1 hr 50 min,PG-13 - Teens 13 or older,,,15955.0,21757,189,0,,,,,,,"Action, Drama, Fantasy",,,
56029,Brownie,Brownie,ブラウニー,Music,Original,1.0,Finished Airing,False,"Jun 13, 2021",3 min,PG-13 - Teens 13 or older,,,,23335,127,0,,,,,,,,,Music,
56027,Uju Kuju?,,うじゅくじゅ？,Music,Original,1.0,Finished Airing,False,"Apr 1, 2001",2 min,G - All Ages,,,,23502,123,0,,,,NHK,,,,,"Anthropomorphic, Music",Kids
56025,Mopemope,,もぺもぺ,Music,Original,1.0,Finished Airing,False,"Oct 9, 2017",1 min,R - 17+ (violence & profanity),,,,22581,151,1,,,,,,,"Avant Garde, Horror",,Music,
55789,Suisou,Aquarium,スイソウ,Movie,Original,1.0,Finished Airing,False,2021,3 min,PG-13 - Teens 13 or older,,,14616.0,25827,82,0,,,,,,,Avant Garde,,,
55833,Kotodama,Spirit of Words,言霊,Music,Original,1.0,Finished Airing,False,"Jan 21, 2022",4 min,PG-13 - Teens 13 or older,,,,22120,171,0,,,,Kamitsubaki Studio,,Eallin,,,Music,
55835,Majo (Shin),The Witches: True,魔女(真),Music,Original,1.0,Finished Airing,False,"May 24, 2023",5 min,PG-13 - Teens 13 or older,,,,22048,173,0,,,,Kamitsubaki Studio,,Eallin,,,Music,
55834,Kyoumei,Resonance,共鳴,Music,Original,1.0,Finished Airing,False,"Jul 27, 2022",5 min,PG-13 - Teens 13 or older,,,,22196,168,0,,,,THINKR,,Eallin,,,Music,
55800,Nakimushi Schrödinger,Crybaby Schrödinger,泣き虫シュレディンガー,Music,Original,1.0,Finished Airing,False,"Jun 28, 2023",3 min,PG-13 - Teens 13 or older,,,,24074,110,0,,,,,,,,,Music,
56021,Enrai,,遠雷,Music,Original,1.0,Finished Airing,False,"Mar 4, 2023",5 min,PG-13 - Teens 13 or older,,,,23733,117,0,,,,Maxilla,,,,,Music,
55735,Shijuuku Nichi,,四十九日,Music,Original,1.0,Finished Airing,False,"Sep 5, 2022",3 min,PG-13 - Teens 13 or older,,,,22471,156,0,,,,,,,,,Music,
55734,Bokura no Saishuu Sensou,,僕らの最終戦争,Music,Original,1.0,Finished Airing,False,"Apr 23, 2022",3 min,PG-13 - Teens 13 or older,,,,21894,180,0,,,,,,,,,Music,
56020,Future Tone Bender,,Future Tone Bender (with milet),Music,Original,1.0,Finished Airing,False,"Nov 11, 2021",3 min,PG-13 - Teens 13 or older,,,,22488,155,0,,,,,,,Sci-Fi,,Music,
56019,Kamekame Dance,,カメカメダンス,Music,Original,1.0,Finished Airing,False,"Jun 1, 1991",2 min,G - All Ages,,,,23903,114,0,,,,NHK,,,,,Music,Kids
56018,Haru Natsu Aki Fuyu,,はる　なつ　あき　ふゆ,Music,Original,1.0,Finished Airing,False,"Oct 2, 1989",2 min,G - All Ages,,,,24103,110,0,,,,NHK,,,,,Music,Kids
55882,Watashi wa Jinrui,,わたしは人類,Music,Original,1.0,Finished Airing,False,"May 9, 2017",4 min,G - All Ages,,,,22613,150,0,,,,,,,Avant Garde,,Music,
55876,Yami Shoku no Asa,,闇色の朝,Music,Original,1.0,Finished Airing,False,"Jul 30, 2019",5 min,PG-13 - Teens 13 or older,,,,23437,125,0,,,,,,,,,Music,
55875,Laundry,,ランドリー,Music,Original,1.0,Finished Airing,False,"Dec 18, 2019",3 min,PG-13 - Teens 13 or older,,,,24056,111,0,,,,,,,,,Music,
55757,Gyaku Isekai Tensei Agent Eiko-san,,逆異世界転生エージェントエーコさん,ONA,Unknown,12.0,Finished Airing,False,"Jun 17, 2023 to Sep 23, 2023",7 min per ep,PG-13 - Teens 13 or older,,,18338.0,19639,306,0,,,,,,,"Comedy, Fantasy",,Reincarnation,
55978,BeyWarriors: Cyborg,BeyWarriors: Cyborg,ベイウォーリアーズ サイボーグ,ONA,Original,26.0,Finished Airing,False,"Feb 27, 2015",24 min per ep,PG - Children,,,16932.0,19476,315,1,"An English dubbed version started airing on Toonami Asia and Toonami India on October 3, 2015. The Japanese version of the series began streaming on February 27, 2015 on the Anime Hodai streaming service. It was later streamed on U-Next. (Source: Wikipedia) This entry reflects Japanese version of the series.",,,d-rights,,SynergySP,"Action, Sci-Fi",,,
55890,Jangmiyeogwan,Motel Rose,장미여관,Movie,Unknown,1.0,Finished Airing,False,"Oct 19, 2018",1 hr 17 min,,,,18920.0,23920,113,0,,,,,,,Slice of Life,,Idols (Female),
56012,Ring a Bell,,リングアベル,Music,Original,1.0,Finished Airing,False,"Dec 5, 2016",2 min,G - All Ages,,,,24939,96,0,,,,NHK,,,,,Music,Kids
56011,Nee Shitteru kai,,ねぇ 知ってるかい,Music,Original,1.0,Finished Airing,False,"Apr 3, 1990",2 min,G - All Ages,,,,24148,109,0,,,,NHK,,,,,Music,Kids
56010,Kani-san Kani-san,,かにさん　かにさん,Music,Original,1.0,Finished Airing,False,"Feb 2, 1994",2 min,G - All Ages,,,,24216,107,0,,,,NHK,,,,,Music,Kids
56009,Yuusha-kei ni Shosu: Choubatsu Yuusha 9004-tai Keimu Kiroku,Sentenced to Be a Hero: The Prison Records of Penal Hero Unit 9004,勇者刑に処す 懲罰勇者9004隊刑務記録,TV,Light novel,,Not yet aired,False,2025 to ?,Unknown,,,,,6626,10471,33,,,Unknown,,,Studio Kai,"Action, Adventure, Fantasy",,,
56008,Sabikui Bisco Season 2,,錆喰いビスコ 第2,TV,Light novel,,Not yet aired,False,Not available,Unknown,PG-13 - Teens 13 or older,,,,4567,26685,51,,,Unknown,,,OZ,"Action, Adventure, Fantasy, Sci-Fi",,,
56301,Hello Carbot Kung Specials: Alkabosgwa Dongmul Chingudeul,,헬로 카봇 쿵 알카봇과 동물친구들,Special,Original,6.0,Finished Airing,False,"Feb 24, 2019 to Mar 31, 2019",11 min per ep,PG - Children,,,18503.0,24340,105,0,,,,,,,Action,,"Mecha, Racing",Kids
56300,Hello Carbot Kung,,헬로 카봇 쿵,TV,Original,26.0,Finished Airing,False,"Aug 3, 2018 to Jan 25, 2019",11 min per ep,PG - Children,,,18502.0,23883,114,0,,summer,Unknown,,,,Action,,"Mecha, Racing",Kids
56299,Hello Carbot Season 7,,헬로 카봇 시즌7,TV,Original,38.0,Finished Airing,False,"Apr 10, 2019 to Dec 29, 2019",11 min per ep,PG - Children,,,18518.0,23742,117,0,,spring,Unknown,,,,Action,,"Mecha, Racing",Kids
56298,Hello Carbot Season 6 Specials: Dongmul Gujodae,,헬로카봇 스페셜 - 동물 구조대,Special,Original,4.0,Finished Airing,False,"Jan 27, 2019 to Feb 17, 2019",11 min per ep,PG - Children,,,18517.0,24188,108,0,,,,,,,Action,,"Mecha, Racing",Kids
56297,Hello Carbot Season 6,,헬로 카봇 시즌6,TV,Original,26.0,Finished Airing,False,"Apr 7, 2018 to Oct 13, 2018",11 min per ep,PG - Children,,,18516.0,23741,117,0,,spring,Unknown,,,,Action,,"Mecha, Racing",Kids
56296,Sinbi Apartment: Bugiui Balmyeongpumeul Chajala!,,신비아파트: 부기의 발명품을 찾아라!,Special,Original,1.0,Finished Airing,False,"Jun 3, 2023",7 min,G - All Ages,,,14430.0,22914,140,0,,,,CJ ENM,,Studio BAZOOKA,"Fantasy, Supernatural",,,Kids
56295,Sinbi Apartment: Dasi Mannan Cheolgungiwa Cheolwon Woljeongliui Jeonseol,,신비아파트 스페셜 다시 만난 철궁이와 철원 월정리의 전설,Special,Original,1.0,Finished Airing,False,"Dec 22, 2022",11 min,G - All Ages,,,14434.0,23413,125,0,,,,CJ ENM,,Studio BAZOOKA,"Fantasy, Supernatural",,,Kids
56294,"Sinbi Apartment: Cheolwonui Supsog Toemasa, Cheolgungi",,"신비아파트 스페셜: 철원의 숲속 퇴마사, 철궁이",Special,Original,1.0,Finished Airing,False,"Dec 23, 2021",12 min,G - All Ages,,,14433.0,23871,114,0,,,,CJ ENM,,Studio BAZOOKA,"Fantasy, Supernatural",,,Kids
56293,Sinbi Apartment: Joseontoemasillog,,신비아파트 특별판: 조선퇴마실록,ONA,Original,4.0,Finished Airing,False,"Jul 14, 2023 to Jul 21, 2023",30 min per ep,G - All Ages,,,14442.0,21542,201,0,,,,CJ ENM,,Studio BAZOOKA,"Mystery, Supernatural",,,Kids
56292,Sinbi Apartment: Bichui Baempaieowa Eodumui Ai,,신비아파트 특별판: 빛의 뱀파이어와 어둠의 아이,ONA,Original,1.0,Finished Airing,False,"Dec 22, 2021",55 min,G - All Ages,,,14429.0,21849,184,0,,,,Circus Production,,Studio BAZOOKA,"Mystery, Supernatural",,,Kids
56308,Hello Carbot Season 13,,헬로 카봇 시즌13,TV,Original,26.0,Finished Airing,False,"Apr 30, 2023 to Oct 29, 2023",11 min per ep,PG - Children,,,18507.0,22599,151,0,,spring,Unknown,,,,Action,,"Mecha, Racing",Kids
56291,Sinbi Apartment Movie: Chawondokkaebiwa 7 Gaeui Segye,Shinbi's Haunted House: The Dimension Ghost and the Seven Worlds,신비아파트 극장판 차원도깨비와 7개의 세계,Movie,Original,1.0,Finished Airing,False,"Dec 14, 2022",1 hr 43 min,G - All Ages,,,14427.0,21798,186,0,,,,CJ ENM,,Studio BAZOOKA,Fantasy,,,Kids
56268,Hello Carbot × Mecard Ball,Hello Carbot × Mecard Ball,헬로 카봇×메카드볼,Special,Original,4.0,Finished Airing,False,"Apr 2, 2023 to Apr 23, 2023",6 min per ep,PG - Children,,,18501.0,23029,136,0,,,,,,,Action,,Mecha,Kids
56266,Chuldong! Super Wings 7,Super Wings 7,출동! 슈퍼윙스7,TV,Original,40.0,Finished Airing,False,"Feb 27, 2023 to Jul 11, 2023",11 min per ep,PG - Children,,,17375.0,22580,151,0,,winter,Unknown,,,,Adventure,,Racing,Kids
56265,Chuldong! Super Wings 6,Super Wings 6,출동! 슈퍼윙스6,TV,Original,39.0,Finished Airing,False,"Feb 28, 2022 to Jul 11, 2022",11 min per ep,PG - Children,,,17374.0,22931,139,0,,winter,Unknown,,,,Adventure,,Racing,Kids
56264,Chuldong! Super Wings 5,Super Wings 5,출동! 슈퍼윙스5,TV,Original,40.0,Finished Airing,False,"Mar 29, 2021 to Aug 4, 2021",11 min per ep,PG - Children,,,17373.0,23113,134,0,,spring,Unknown,,,,Adventure,,Racing,Kids
56263,Chuldong! Super Wings 4,Super Wings 4,출동! 슈퍼윙스4,TV,Original,40.0,Finished Airing,False,"Mar 30, 2020 to Jun 24, 2020",11 min per ep,PG - Children,,,17371.0,23002,137,0,,spring,Unknown,,,,Adventure,,Racing,Kids
56261,Running Man: Revengers,Running Man: Revengers,런닝맨: 리벤져스,Movie,Original,1.0,Finished Airing,False,"Aug 10, 2023 to ?",1 hr 13 min,G - All Ages,,,21453.0,23650,120,0,,,,,,Locus Corporation,"Action, Adventure",,,Kids
56290,Sinbi Apartment: Ghost Ball Z,,신비아파트 고스트볼Z,TV,Original,24.0,Finished Airing,False,"Sep 16, 2021 to Jul 28, 2022",24 min per ep,G - All Ages,,,14437.0,21688,193,1,,fall,Unknown,CJ ENM,,Studio BAZOOKA,"Fantasy, Supernatural",,,Kids
56287,Huanle Lusasa,Happy Lusasa,歡樂滷沙沙,ONA,Original,13.0,Finished Airing,False,2022,11 min per ep,PG-13 - Teens 13 or older,,,18747.0,27233,69,0,,,,,,,Slice of Life,,,Kids
56284,Hello Carbot Season 5 Specials: Jiguleul Butaghae,,헬로카봇 스페셜 - 지구를 부탁해,Special,Original,4.0,Finished Airing,False,"May 6, 2017 to ?",11 min per ep,PG - Children,,,18515.0,24249,107,0,,,,,,,Action,,"Mecha, Racing",Kids
56283,Hello Carbot Season 5,,헬로 카봇 시즌5,TV,Original,52.0,Finished Airing,False,"Feb 18, 2017 to Mar 31, 2018",11 min per ep,PG - Children,,,18514.0,23499,123,0,,winter,Unknown,,,,Action,,"Mecha, Racing",Kids
56282,Hello Carbot Season 4,,헬로 카봇 시즌4,TV,Original,26.0,Finished Airing,False,"Jul 16, 2016 to Feb 11, 2017",12 min per ep,PG - Children,,,18512.0,23494,123,0,,summer,Unknown,,,,Action,,"Mecha, Racing",Kids
56281,Hello Carbot Season 3 Specials: Yeongungui Deungjang,,헬로카봇 스페셜 - 영웅의 등장,Special,Original,4.0,Finished Airing,False,"May 5, 2015 to ?",13 min per ep,PG - Children,,,18511.0,24243,107,0,,,,,,,Action,,"Mecha, Racing",Kids
56280,Hello Carbot Season 3,,헬로카봇 스페셜 시즌3,TV,Original,26.0,Finished Airing,False,"Dec 19, 2015 to Jul 9, 2016",12 min per ep,PG - Children,,,18510.0,23722,118,0,,winter,Unknown,,,,Action,,"Mecha, Racing",Kids
55660,Alssongdalssong Catch! Tiniping,Secret Catch! Teenieping,알쏭달쏭 캐치! 티니핑,TV,Original,26.0,Finished Airing,False,"Sep 14, 2022 to Mar 8, 2023",11 min per ep,PG - Children,,,16554.0,19755,299,1,,fall,Unknown,,,SAMG Entertainment,Fantasy,,"Mahou Shoujo, School",
55659,Banjjagbanjjag Catch! Tiniping,Twinkle Catch! Tiniping,반짝반짝 캐치! 티니핑,TV,Original,26.0,Finished Airing,False,"Sep 22, 2021 to Mar 16, 2022",11 min per ep,PG - Children,,,16819.0,20030,283,0,,fall,Unknown,,,SAMG Entertainment,Fantasy,,"Mahou Shoujo, School",
